1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 
1 1.0004 1.0008 1.0012 1.0016 1.002 1.0024 1.0028 1.0032 1.0036 1.004 1.0044 1.0048 1.0052 1.0056 1.006 1.0064 1.0068 1.0072 1.0076 1.008 1.0084 1.0088 1.0092 1.0096 1.01 1.0104 1.0108 1.0112 1.0116 1.012 1.0124 1.0128 1.0132 1.0136 1.014 1.0144 1.0148 1.0152 1.0156 1.016 1.0164 1.0168 1.0172 1.0176 1.018 1.0184 1.0188 1.0192 1.0196 1.02 1.0204 1.0208 1.0212 1.0216 1.022 1.0224 1.0228 1.0232 1.0236 1.024 1.0244 1.0248 1.0252 1.0256 1.026 1.0264 1.0268 1.0272 1.0276 1.028 1.0284 1.0288 1.0292 1.0296 1.03 1.0304 1.0308 1.03119 1.03159 1.03199 1.03239 1.03279 1.03319 1.03359 1.03399 1.03439 1.03479 1.03519 1.03559 1.03599 1.03639 1.03679 1.03719 1.03759 1.03799 1.03839 1.03879 1.03919 1.03959 1.03999 
1 1.0008 1.0016 1.0024 1.0032 1.004 1.0048 1.0056 1.0064 1.0072 1.008 1.0088 1.0096 1.0104 1.0112 1.012 1.0128 1.0136 1.0144 1.0152 1.016 1.0168 1.0176 1.0184 1.0192 1.02 1.0208 1.0216 1.0224 1.0232 1.024 1.0248 1.0256 1.0264 1.0272 1.028 1.0288 1.0296 1.0304 1.03119 1.03199 1.03279 1.03359 1.03439 1.03519 1.03599 1.03679 1.03759 1.03839 1.03919 1.03999 1.04079 1.04159 1.04239 1.04319 1.04399 1.04479 1.04558 1.04638 1.04718 1.04798 1.04878 1.04958 1.05038 1.05118 1.05198 1.05278 1.05357 1.05437 1.05517 1.05597 1.05677 1.05757 1.05837 1.05917 1.05996 1.06076 1.06156 1.06236 1.06316 1.06396 1.06475 1.06555 1.06635 1.06715 1.06795 1.06875 1.06954 1.07034 1.07114 1.07194 1.07274 1.07353 1.07433 1.07513 1.07593 1.07672 1.07752 1.07832 1.07912 1.07991 
1 1.0012 1.0024 1.0036 1.0048 1.006 1.0072 1.0084 1.0096 1.0108 1.012 1.0132 1.0144 1.0156 1.0168 1.018 1.0192 1.0204 1.0216 1.0228 1.024 1.0252 1.0264 1.0276 1.0288 1.03 1.03119 1.03239 1.03359 1.03479 1.03599 1.03719 1.03839 1.03959 1.04079 1.04199 1.04319 1.04439 1.04558 1.04678 1.04798 1.04918 1.05038 1.05158 1.05278 1.05397 1.05517 1.05637 1.05757 1.05877 1.05996 1.06116 1.06236 1.06356 1.06475 1.06595 1.06715 1.06835 1.06954 1.07074 1.07194 1.07313 1.07433 1.07553 1.07672 1.07792 1.07912 1.08031 1.08151 1.08271 1.0839 1.0851 1.08629 1.08749 1.08868 1.08988 1.09107 1.09227 1.09346 1.09466 1.09585 1.09705 1.09824 1.09944 1.10063 1.10182 1.10302 1.10421 1.1054 1.1066 1.10779 1.10898 1.11018 1.11137 1.11256 1.11375 1.11495 1.11614 1.11733 1.11852 1.11971 
1 1.0016 1.0032 1.0048 1.0064 1.008 1.0096 1.0112 1.0128 1.0144 1.016 1.0176 1.0192 1.0208 1.0224 1.024 1.0256 1.0272 1.0288 1.0304 1.03199 1.03359 1.03519 1.03679 1.03839 1.03999 1.04159 1.04319 1.04479 1.04638 1.04798 1.04958 1.05118 1.05278 1.05437 1.05597 1.05757 1.05917 1.06076 1.06236 1.06396 1.06555 1.06715 1.06875 1.07034 1.07194 1.07353 1.07513 1.07672 1.07832 1.07991 1.08151 1.0831 1.0847 1.08629 1.08789 1.08948 1.09107 1.09267 1.09426 1.09585 1.09745 1.09904 1.10063 1.10222 1.10381 1.1054 1.10699 1.10859 1.11018 1.11177 1.11336 1.11495 1.11653 1.11812 1.11971 1.1213 1.12289 1.12448 1.12606 1.12765 1.12924 1.13082 1.13241 1.134 1.13558 1.13717 1.13875 1.14034 1.14192 1.1435 1.14509 1.14667 1.14825 1.14983 1.15142 1.153 1.15458 1.15616 1.15774 1.15932 
1 1.002 1.004 1.006 1.008 1.01 1.012 1.014 1.016 1.018 1.02 1.022 1.024 1.026 1.028 1.03 1.03199 1.03399 1.03599 1.03799 1.03999 1.04199 1.04399 1.04598 1.04798 1.04998 1.05198 1.05397 1.05597 1.05797 1.05996 1.06196 1.06396 1.06595 1.06795 1.06994 1.07194 1.07393 1.07593 1.07792 1.07991 1.08191 1.0839 1.08589 1.08789 1.08988 1.09187 1.09386 1.09585 1.09784 1.09983 1.10182 1.10381 1.1058 1.10779 1.10978 1.11177 1.11375 1.11574 1.11773 1.11971 1.1217 1.12368 1.12567 1.12765 1.12963 1.13162 1.1336 1.13558 1.13756 1.13954 1.14152 1.1435 1.14548 1.14746 1.14944 1.15142 1.15339 1.15537 1.15734 1.15932 1.16129 1.16327 1.16524 1.16721 1.16918 1.17115 1.17312 1.17509 1.17706 1.17903 1.181 1.18296 1.18493 1.18689 1.18886 1.19082 1.19279 1.19475 1.19671 1.19867 
1 1.0024 1.0048 1.0072 1.0096 1.012 1.0144 1.0168 1.0192 1.0216 1.024 1.0264 1.0288 1.03119 1.03359 1.03599 1.03839 1.04079 1.04319 1.04558 1.04798 1.05038 1.05278 1.05517 1.05757 1.05996 1.06236 1.06475 1.06715 1.06954 1.07194 1.07433 1.07672 1.07912 1.08151 1.0839 1.08629 1.08868 1.09107 1.09346 1.09585 1.09824 1.10063 1.10302 1.1054 1.10779 1.11018 1.11256 1.11495 1.11733 1.11971 1.12209 1.12448 1.12686 1.12924 1.13162 1.134 1.13637 1.13875 1.14113 1.1435 1.14588 1.14825 1.15062 1.153 1.15537 1.15774 1.16011 1.16248 1.16484 1.16721 1.16958 1.17194 1.17431 1.17667 1.17903 1.18139 1.18375 1.18611 1.18847 1.19082 1.19318 1.19553 1.19789 1.20024 1.20259 1.20494 1.20729 1.20963 1.21198 1.21432 1.21667 1.21901 1.22135 1.22369 1.22603 1.22837 1.2307 1.23304 1.23537 1.2377 
1 1.0028 1.0056 1.0084 1.0112 1.014 1.0168 1.0196 1.0224 1.0252 1.028 1.0308 1.03359 1.03639 1.03919 1.04199 1.04479 1.04758 1.05038 1.05317 1.05597 1.05877 1.06156 1.06436 1.06715 1.06994 1.07274 1.07553 1.07832 1.08111 1.0839 1.08669 1.08948 1.09227 1.09506 1.09784 1.10063 1.10341 1.1062 1.10898 1.11177 1.11455 1.11733 1.12011 1.12289 1.12567 1.12844 1.13122 1.134 1.13677 1.13954 1.14232 1.14509 1.14786 1.15062 1.15339 1.15616 1.15892 1.16169 1.16445 1.16721 1.16997 1.17273 1.17549 1.17824 1.181 1.18375 1.1865 1.18925 1.192 1.19475 1.19749 1.20024 1.20298 1.20572 1.20846 1.2112 1.21393 1.21667 1.2194 1.22213 1.22486 1.22759 1.23031 1.23304 1.23576 1.23848 1.2412 1.24391 1.24663 1.24934 1.25205 1.25476 1.25747 1.26017 1.26287 1.26557 1.26827 1.27097 1.27366 1.27636 
1 1.0032 1.0064 1.0096 1.0128 1.016 1.0192 1.0224 1.0256 1.0288 1.03199 1.03519 1.03839 1.04159 1.04479 1.04798 1.05118 1.05437 1.05757 1.06076 1.06396 1.06715 1.07034 1.07353 1.07672 1.07991 1.0831 1.08629 1.08948 1.09267 1.09585 1.09904 1.10222 1.1054 1.10859 1.11177 1.11495 1.11812 1.1213 1.12448 1.12765 1.13082 1.134 1.13717 1.14034 1.1435 1.14667 1.14983 1.153 1.15616 1.15932 1.16248 1.16563 1.16879 1.17194 1.17509 1.17824 1.18139 1.18454 1.18768 1.19082 1.19396 1.1971 1.20024 1.20337 1.2065 1.20963 1.21276 1.21589 1.21901 1.22213 1.22525 1.22837 1.23148 1.23459 1.2377 1.24081 1.24391 1.24702 1.25012 1.25321 1.25631 1.2594 1.26249 1.26557 1.26866 1.27174 1.27482 1.27789 1.28097 1.28404 1.2871 1.29017 1.29323 1.29628 1.29934 1.30239 1.30544 1.30849 1.31153 1.31457 
1 1.0036 1.0072 1.0108 1.0144 1.018 1.0216 1.0252 1.0288 1.03239 1.03599 1.03959 1.04319 1.04678 1.05038 1.05397 1.05757 1.06116 1.06475 1.06835 1.07194 1.07553 1.07912 1.08271 1.08629 1.08988 1.09346 1.09705 1.10063 1.10421 1.10779 1.11137 1.11495 1.11852 1.12209 1.12567 1.12924 1.13281 1.13637 1.13994 1.1435 1.14706 1.15062 1.15418 1.15774 1.16129 1.16484 1.16839 1.17194 1.17549 1.17903 1.18257 1.18611 1.18964 1.19318 1.19671 1.20024 1.20376 1.20729 1.21081 1.21432 1.21784 1.22135 1.22486 1.22837 1.23187 1.23537 1.23887 1.24236 1.24585 1.24934 1.25283 1.25631 1.25979 1.26326 1.26673 1.2702 1.27366 1.27712 1.28058 1.28404 1.28749 1.29093 1.29437 1.29781 1.30125 1.30468 1.3081 1.31153 1.31495 1.31836 1.32177 1.32518 1.32858 1.33198 1.33537 1.33876 1.34215 1.34553 1.3489 1.35227 
